ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-0.07362202060399704,-0.2962466072044582,0.6700416883940628,-0.7560281109011923,-1.450205559257804,-1.8243543181733246,-1.1204283105281014,-0.2725003940700543
-0.2902408527133025,-0.5357533598764328,0.9290108800630662,-0.9893630358179345,-1.1988724156926063,-1.0290344362520574,-0.04104735124510691,1.031194415283029
-0.04032051653959782,-0.6068165274911609,0.6911091790932362,-0.4598467112480783,-1.0465673329506595,0.5725611868977977,1.3536151994751497,1.7902010020798522
0.7303789306610767,-0.32001260151024236,0.11568189031394602,0.03390800608141221,-0.2842486932387531,1.4571310290550035,1.9252523389688352,0.7147177263414956
1.1057918680480594,-0.007836303893716767,0.3845040881438057,-0.21380229584172727,0.9647337515738811,1.3708603512335849,1.0460840098391084,-0.7650730543810681
1.5795201422061809,0.023816015707422443,0.8482664049314425,-0.3630270751164435,1.206089246254724,1.0860805795779924,-0.1788250109107836,-1.3593614080511451
1.9416486682354541,-0.3302203957758907,0.7418244803757582,0.21423436967278486,0.33717044119213235,0.3089597434381065,-1.3779390558191722,-2.016634375502119
1.1600175550443101,-0.6772779584257875,0.3191665759298818,0.33925093250202853,-0.16472390154477212,-0.5746591558868251,-2.143274080781336,-1.8269529582461255
0.11092329374699116,-1.1626032238565691,0.22863258682314183,-0.058032710417203294,-0.23085497583647896,-0.9298744121253066,-1.6822446222971443,-0.47055244156244647
-0.5273755591233535,-1.8213985116236742,0.6040367297395541,0.014320707061958723,-0.36040210998225236,-1.0599701082612896,-0.6558858357711627,0.9257376566673287
-0.9716138764424751,-2.0130973652523823,0.6453175772740574,0.2917818190847383,-0.22202462459065553,-0.9977860129218541,0.13178053076212817,1.925711161216364
-1.2975683931749464,-1.61106272768436,0.46525638211295817,0.4214848977268015,-0.2540633800239743,-0.27102760706176254,0.5980304635652379,1.8936430977121337
-1.5399067498869181,-0.6030387853852294,0.8065844537422951,0.5919915630486028,-0.21239578346111757,0.15720481481850435,0.8454707027582209,0.40276869059322284
-1.5731505269026418,0.07303258559107993,1.495426129269413,0.8718831173505482,0.08324802143608753,0.1178619135641536,0.7272368610286586,-1.2528720170665881
-0.7334446706367748,0.6211114122742653,1.8417480888945172,0.403347157853369,-0.007208336016541317,0.43020707377772205,-0.44998803869636905,-1.9827026121436273
0.5856876610581049,1.3606171408933525,1.5476973863874037,-0.5604097028311927,-0.2693260049901827,0.4574391425588485,-1.6303973602000452,-1.8049070262449451
1.2001612527950793,1.4143023846029366,0.8505842965792416,-0.9734609996778623,-0.32503767063836636,-0.26239562520483345,-1.6540852462282671,-0.8558610578227188
2.0748829641466244,1.0853466629489412,0.15323569958905667,-0.8229078455807105,0.008942381403319674,-0.5144993480538173,-1.0439870259098818,0.48943098587290984
2.6438575088354663,0.6506558426353961,-0.6696396730550127,-0.7475295485063939,0.2816035415331893,-0.3869657721777378,-0.4783720023104738,1.5594551006821764
2.1145326579560457,-0.34736753282440347,-1.3065596350385016,-0.25400723763177113,0.2218834904486556,-0.7483416686845925,0.27096316910274276,1.594451991336871
1.7171888112519724,-1.6481730772049898,-1.0097315375570715,0.7466832584417209,0.274285879621252,-0.2713050668978751,0.7894169581258529,0.8968714840537894
1.0258822944739032,-2.495829848253686,-0.5458018554056692,1.4916632448828289,0.4205948336046057,0.8987922889523601,0.7485638927213715,-0.09228943735705425
-0.14572457059964883,-2.5741935198892953,0.36165625836770077,1.7185550135839447,0.4281638737378797,0.6536910956024276,0.48948240619173117,-1.3574905254755998
-1.0173022098928302,-1.850903791799223,1.747936397432189,1.4225185242944054,0.09492270565663548,0.03472684857104952,-0.18945291230538025,-1.8973761453576545
-1.3711504489997037,-0.9051507684881105,2.188519712591052,0.9282581738361196,-0.36566944145296804,0.21275286751000527,-1.0064848143584408,-1.4053288255752039
-0.8315194861199265,-0.16472053115127333,2.167016340606353,0.05984496236963403,-0.7165988049039058,-0.25281742665628715,-1.2839786575990777,-0.5179344812912148
-0.270393690523806,0.7882571435002954,2.1225937726262316,-1.0426033592959951,-0.9020582308936729,-0.6598363944618605,-0.874184123976086,0.5200666611326007
-0.2539901323388102,1.4254439428550294,0.7514127856670711,-1.772308345510713,-0.6401243188967268,0.06475778093055717,0.1056812562076303,1.7062312888692395
0.08186458875684478,1.189750338639009,-0.7585089543759601,-1.8742742632824434,0.1544182054295913,0.16887268430045618,0.8410041921099856,1.6872155415577657
0.22829437107357642,0.8200801744844933,-0.9699362697080055,-1.2425944910987379,1.067395134737456,-0.442460424949005,0.757211129540939,0.4173846086316843
0.2653877560362638,0.39382684573247156,-1.1311238988338963,-0.22624305090027363,1.2460807717183826,-0.38846981717196466,0.46412578183220515,-0.9321329908612384
0.06411504496161845,-0.5328104504504843,-1.3155405378087508,0.8044833559189479,0.6722417706365945,-0.10631305758551989,0.31441533642001096,-1.6508868273377546
-0.3748541869929903,-1.0223381219945606,-0.8390187924773852,1.4404046141101499,-0.13872404344433323,-0.6070467812905669,-0.21122523159566883,-1.7595871944859978
-0.2117916213499295,-0.7589033493371639,0.07596329036310454,1.5854285719961836,-0.5489033428292535,-0.9732118168836272,-1.1507578062302928,-1.2563733059588162
0.11146419848012422,-0.764875009709804,1.0996815516918483,1.2733956901615806,-0.7819841729883809,0.10234961476472137,-1.383587926107893,0.029601068094319356
0.35791249918975676,-0.7323477101889394,1.251978939053089,0.33475975405434694,-1.2165597426170263,0.9421766518251686,-0.5318149586224439,1.4715720702503423
0.5790540173598501,-0.2880886297898383,1.2082178289448973,-1.130786043904665,-1.1449038054433265,0.6227938768157344,0.2214771705164559,1.869209814516258
0.8402268002412497,0.24193398137172792,1.5169888180278335,-2.2316093131981227,-0.3015941777920574,0.7713028931112413,0.15453551207796787,0.9789841704824592
1.392104537078009,0.0874404024680521,1.0747599033252238,-2.0647422433607674,0.6593038904358333,1.1528951242364436,0.010017336238527215,-0.27142074895554463
1.662244528324303,-0.43819594322666305,0.09156834342234525,-1.3998589769777672,1.2288188352979155,0.3877067281907441,0.21852108141755894,-1.408427847331662
0.6546948930782949,-0.4555811513625686,-0.20601616842872605,-0.7622156426068601,1.6695254692116919,-0.7982592460603749,0.06890107166087342,-1.9311590495019906
-0.3310969673460155,-0.2018869631206068,-0.422180515952439,0.36182522819438484,1.4691897926570878,-1.2119823004595143,-0.4039024617806343,-0.8343304270815213
-0.5559521492226359,-0.31616453326865934,-0.3453350741845805,1.622459352733646,0.40190072590052456,-1.0603389575416522,-0.6291913718812276,0.5727500240227603
-1.4088425372659112,-0.16009654578454735,0.2955026995945323,2.054172807900727,-0.9530992010156143,-0.25888650149506315,-0.4810996464950483,1.063945179327725
-2.234131850140778,0.547724044494866,0.541785192621839,1.5383331809752763,-1.9847000718390555,0.7464525019385186,-0.22146730796159222,1.496468872578302
-1.7958574773549552,1.0771369470116843,0.3693500499859571,0.6008645051659247,-2.4050778887944597,1.2943967803553809,-0.12008510954814307,1.4521085205245494
-0.943876955775663,1.4066781769815937,0.1154942552881746,-0.5027617891788985,-1.8068129326023776,1.2942796494135653,0.24358982846259963,0.4389683105468128
-0.41143523310075036,1.363170963194904,-0.11679303998878432,-0.9649464212820802,-0.0661072723160959,0.7849837698824483,0.48518591767542674,-0.5780306264718826
0.5470858701474604,0.5612288874413859,-0.08884039493947968,-0.7497873033018283,1.4299493364452023,-0.06596645235966854,0.29064738245612187,-1.0941060869166925
1.90342359949309,-0.7739601775685176,-0.07608152409002586,-0.698544710663383,2.149165637964333,-0.7296324805911538,0.17590869395704276,-1.1216213306151839
1.968570580440375,-1.6746994904572379,0.05817255728943846,-0.7007755344412461,1.6879052088985644,-1.2346019935768695,0.20983229131124545,-0.3235269834141289
1.4006487744799259,-1.5737188771313104,0.6969850246950502,0.17981155265995027,0.23810354385002033,-1.668044465217992,0.22226751876529244,0.6330912902010568
1.097278944312357,-1.4633937783779585,0.9657478055123156,0.8697951061188952,-0.48097973084370776,-1.0996608861077803,0.137365294727769,1.1430910156895748
0.07627873829174471,-1.3721932851597394,1.183679999335849,0.6665170183560287,-1.1968644662404362,0.4262261739272848,0.09169637480171092,0.9827931779244633
-0.994698031526724,-0.5062583665600204,1.2751423868439389,0.6292875446236381,-2.238584710539515,1.0494620383756086,-0.3170812109236882,0.2981669424326329
-0.9313146535750986,0.5848124113134893,0.2448989693806607,0.5138714244534632,-2.1573869908592456,1.1849122175745632,-0.6344208349118342,-0.3737827273594246
-0.47321112656064696,1.4852803187565233,-0.6343372438487241,-0.04788283801228757,-1.0093756781232286,1.5517948198157303,-0.28556200359734313,-1.0433039713142536
-0.5690929923738153,2.365426461438387,-1.1169020901586584,-0.3103666744333336,0.3136367241571199,1.0681077938940458,0.06956271939878883,-1.1400094844200837
-0.6867039311865217,2.2028640498015197,-2.0904691352445957,-0.31500574961713357,1.178183032199786,-0.360514956033401,-0.04210237759182543,-0.5841788642985005
-0.24799714287223892,1.5744185839001295,-1.9463686137649348,-0.3638837491594502,1.4732232602522686,-1.710803567652144,0.02824510134675373,0.498727565032817
0.21568335040482925,0.8674310902721999,-0.5708759418354876,-0.28205714191975206,1.2748191245836709,-2.1848779628886392,0.42051013248601377,1.2977477424571275
0.24245592769782892,-0.9660614464443055,0.3273304014470586,-0.01872981001856219,1.0191639660533354,-1.2910421291826149,0.43650147073125156,1.3261912018535065
-0.21279611555007188,-2.071349653084274,1.012040434880768,0.019228944947105045,-0.0562719985819481,0.5706792972868721,0.1322128529134251,0.7733571787817085
-0.484309856738466,-1.3267148340970984,1.5143296462694804,-0.6751415539951037,-1.2801793440982558,1.8326015471642587,-0.42914369423477605,-0.055762296483713815
-0.38459791502469853,-1.0029828708097535,1.6402069229667802,-1.147328914405405,-1.462693957063841,2.236831084960434,-1.007321368377977,-0.6371148566726716
-0.305364128535486,-1.1426941452476842,1.5345172460592913,-0.7463819872996373,-1.4153944353932277,2.0532776741547827,-0.9079226979260293,-1.1757923740564649
-0.28682310295769775,-0.658971077094773,0.7436317796898341,-0.122964449663426,-0.7067106173298505,1.233941693740526,-0.44179404849448856,-0.9776420854507094
-0.047378806045151836,0.012544958205003039,-0.8248233422505923,0.5387176654581086,0.5798914988174076,-0.007593181688540781,-0.19372000051588623,0.16188242497787356
0.669083442279629,0.8766857258132765,-1.7312353432221481,1.0469907906534626,1.0646194506140665,-1.4121493745300282,0.23276373608949594,1.0097364552123327
1.3564988547689403,1.0380472583528415,-1.5935608418367826,1.2080199402802385,0.8030201074238886,-1.9970254187818846,1.122656797990733,1.0466290056707295
1.5027651786406735,0.6701078033995075,-1.3953232228710781,1.1795839855957424,0.46169538429642304,-1.6220709232209747,1.294830492039066,0.8097135930336271
1.0908877439678821,0.8012605376467337,-0.8148871788344781,0.544811061379538,0.20741424869319872,-0.7221964328851807,0.14748711029207323,0.46778142703884834
0.45510276487174245,0.3980707996094053,0.0628057819652236,-0.4344066167246981,-0.061151409950667424,0.5534073468862392,-0.787299905530754,-0.41395598633143643
0.06620598540560707,-0.3737449128076989,0.592809148522708,-1.0077703411876915,-0.264232172449867,1.5160356526051273,-0.9616421579481914,-0.9035879388386902
-0.7714212678159473,-0.10825160296629137,1.118498816113397,-1.3843463703743901,-0.3304224376442864,1.7330752137397125,-0.9285932598585704,-0.7051935936245184
-1.8931931940036582,0.37219542268434697,1.459244587348948,-1.689291413978569,-0.2908546427263594,1.4901710628320863,-0.5363863820869864,-0.2767732409728382
-2.4767105471793913,0.28637549961798203,1.006360919956318,-1.085861234066227,-0.020663298177508782,0.572439247297213,0.4896859912370218,0.4429658553562758
-1.886198299474495,0.21923992363593367,0.056415137139161776,-0.14831033397671542,0.4841498687751565,-1.2494834076274204,1.2479256852961669,0.6702175598220844
-0.5478317078684873,-0.0884555903136813,-0.687582617949762,0.5081387963683496,0.3191836261388062,-2.3831415315247786,1.4930818998009152,0.5862941667504721
0.1561053355924898,-0.43199889087117316,-1.4013361098732031,1.5154422818286304,-0.4826925734558786,-1.5734832517739874,1.2186494968561146,0.5510028792031494
0.6264573547798094,-0.6394366392180594,-1.5817724587879751,2.066102311457562,-0.46150763833370423,-0.5192375565906446,-0.004880126537824325,0.34792154750918514
1.4454184917611674,-1.1415777267063327,-1.126229793750185,1.2306637589330802,0.07527785521676025,0.03533747279587375,-0.9092421214358667,-0.002396760851164655
1.915394484598494,-1.3088621975880017,-0.5953989742303157,-0.2636603734044888,-0.08004493067199579,0.9721492372185646,-1.4572571238521874,-0.47243529964829906
1.5481583120493414,-0.7649203642952487,-0.012196220185630461,-1.2220523065556865,0.12233670912213868,1.4557520661603123,-1.6592893838099951,-0.3291439108450066
0.7964383784751078,-0.16112221423312628,0.28437273325820317,-1.434242075253866,1.0277552506921934,1.197963123896442,-0.8856331044579892,0.32334927413181364
0.3256294432823087,0.6615435630073319,0.2535985586852222,-1.8390897912008881,0.92034204596591,0.5700959898795309,0.49766519694158795,0.5513547772153059
-0.24928532828683406,1.4107486887160046,0.6216994138375599,-1.6957750405760739,0.07694461781302668,-0.2030570511457835,1.4441176194047252,0.466879767495241
-1.27867672628066,1.853262905208308,1.0763819869264815,-0.35406296771320406,-0.42479948345997437,-0.8611495214103742,1.730445213172993,0.6357068439511521
-1.5756007808063692,2.394707851999021,0.3059112068431395,0.8798355475705179,-0.783157089651405,-1.163050157498768,1.3155874685324034,0.31806249925105756
-1.4569317774239579,1.9210959296183718,-0.3067257389098464,1.6247428430674296,-0.9927844231653362,-0.9721023374994721,0.14960345816397275,-0.3445461322343918
-1.3568400145921646,0.44816282114866035,0.2797586406552855,1.7991441205676273,-0.6503731877736328,-0.23838791285060262,-0.850793960944757,-0.17393364741370598
-0.5517906515702264,-0.8441776094800632,0.4241189188476655,1.419769136505886,-0.19007825949166315,1.0097792918212025,-1.581226984870445,-0.02763911726108686
0.2537727585692525,-1.7729330942772354,-0.1051184514910747,0.7145367978256808,0.662947770675693,1.5255143917966743,-1.5860563913069492,-0.3386562978913402
0.6142328221873484,-2.11464437809792,0.035388250825558444,-0.15133729038631433,1.752255058874535,0.9832164936039232,-0.27042262906056025,-0.04317603763987898
0.33039743654243536,-1.8533398862234323,0.20193730365208434,-1.2606277271618924,1.369364630729165,0.20282503267131452,0.9946170260165512,0.19496897506237906
-0.263848750842945,-1.1815067578736738,-0.5435411142769103,-1.6715517604138261,0.6032491724186297,-0.40951414118657997,1.538962201056865,0.10412920470403124
-0.29231561495417113,-0.27707836799844365,-1.1181902689816958,-1.2635121819770432,0.23663015361139855,-0.6780675711391354,1.7370198190994688,0.13435583296749667
0.19917722930646986,0.7102787210523824,-1.2613166160372056,-1.0750598422682984,-0.780962092967072,-0.7496102368642863,1.2596913745830771,-0.30306336903151404
0.14940279491958453,1.439205530355689,-1.252000583163585,-0.6049516360158236,-1.6641724310084849,-0.4178525566310428,-0.15211134316396124,-0.8070042650839316
0.26341843766801565,1.725380643905358,-0.783501035625149,0.666953317223126,-1.3941823012138586,-0.016224810314285392,-1.2911151557081335,-0.6898861225220936
0.8219673659429994,1.4733528123108814,0.00030724567899720334,1.5440065842973545,-1.0970220709201153,0.18597748349715804,-1.5200127447532832,-0.26883642222229986
1.1576399921148055,1.0125275444155897,1.2343188849245843,1.2651081852094295,-0.46441780937027755,0.638296473812196,-1.4240456964693915,0.030011099504211724
1.4567745214886614,0.270845828214986,2.0206654609203674,0.6039338883958941,1.0127548746870534,1.0527123350965741,-0.5724892074655363,0.12506996595410413
1.138691599530156,-0.7776240193509563,1.6222908052464684,0.16501952295139619,1.9910845238060404,0.583301058212087,1.1424142995150217,-0.2609226673020911
0.09518194175553861,-1.1015418086918285,0.8321484092866562,-0.514942874268158,2.2715782332149277,-0.2154228058532548,2.12736843771665,-0.3246284264320173
-0.558414362326603,-0.7037890951333599,0.21467171940754148,-0.7707496690516372,1.6608259897970215,-0.27058410891358814,1.6979860597202698,0.16883581696547734
-1.1042472215075543,-0.6990457230732048,-0.49904979066237576,-0.10797746627808487,0.25173269168980755,-0.12716556435295187,0.5399134652124968,0.2584090100286547
-1.9675184445679852,-0.8288195643681905,-1.4606535388024497,-0.014823423540427767,-0.8983176086477722,-0.4573985403015102,-0.3566708369964471,0.2327611570453991
-2.2105387464299313,-0.3065876861942693,-2.1034486408292175,-0.08942840195781059,-1.761960154865435,-0.29475028178762397,-0.9911057669957565,0.4316621580063773
-1.8538402234301639,0.24360553747148034,-1.9751478618869713,0.38931852456337823,-1.8793423006848964,0.24353056545006244,-1.6432749941600198,0.33667472476080534
-1.229183254952879,0.30088481727583494,-1.008394159471897,0.1800037203630295,-0.8288786739880777,0.09181636692253513,-1.4071154425463743,0.00043281698247046304
-0.3246514884703345,0.2889455872470306,0.1219652345120151,-0.3571673079305415,0.43500983176348124,-0.11644472492141811,0.03831473145792389,-0.2532094344762924
1.0573996564937977,0.02366597576082983,0.9728629100745702,-0.4699327893037118,1.2595836836635437,0.006780837406827474,1.2895975833407425,-0.061976691317591114
1.8767906349829877,-0.38320024494113814,1.6247185854119286,-0.32840785472201156,1.807527796729788,0.0935425499688205,1.8948651321098455,0.35470190920872857
1.7315288997867482,0.1867918661142711,1.8613481251286617,-0.2727075589327764,2.1917079786265328,-0.15913886386752923,2.1441578223509192,0.34570417743836257
1.4611363435513274,1.1697851215504196,1.3219208076413491,0.14812475854160348,1.455018111330275,-0.23654896464873873,0.9404864991651176,0.08721629467130851
0.9875331487306729,1.2882365895510817,0.32793522904253153,0.8939022261040692,-0.010649470655099217,0.3029985504951798,-0.7912631847059813,0.051063484835566185
0.16688751716264819,1.268983766911604,-0.4426328713045797,0.954065117303007,-0.832623412879821,0.3983256458790704,-1.2486905538428186,0.1757024129142205
-0.47829868970966877,1.435054947679435,-1.492131705571811,0.3359157686289435,-1.504774025724727,-0.4313041433982563,-1.232690101543065,0.20013740921132414
-0.9754397016062083,1.074281556906032,-2.4806939131816406,-0.053970375768663766,-2.285233864880835,-0.8234707767774706,-1.0599315588896736,0.30390328040922737
-1.2497726403207028,0.14153494520425502,-2.062835240090469,-0.17604138492115973,-1.4704157601885637,-0.2595573379436021,-0.13391889713909375,0.12608394739809992
-1.133617572138067,-0.7306829689133321,-0.854559352725019,-0.7316446627177577,0.13601435663234251,-0.4190198768446931,1.0665080863302987,-0.17937039418510073
-0.82224530540555,-1.2248830067573016,-0.12980910848480848,-0.9163482322814945,0.8129673281901226,-0.7252851938794717,1.7682826887146152,0.08028503638656309
-0.23793411938162615,-1.583283499784877,0.4543181075017313,-0.43164233012224,1.2129156066279332,0.048890449829304156,1.7067667678918577,0.5322002726041988
-0.1030749107028782,-1.7286326007654178,0.6807095437039772,0.20324606306871423,1.1742279513709353,0.7164553812390254,0.818221117743322,0.7517421140137686
-0.23654588884438138,-0.9899502083995204,0.6171511586678331,1.4081929466398666,0.21863034731250874,0.416227192639507,-0.5217793535261878,0.7399486110742621
0.4100240472464254,0.07849220134762751,0.6414798441463386,2.1911431069410083,-0.4649698824424091,0.22725698471849012,-1.4805694255023223,0.2826000810402369
0.4509571825330102,1.0613437044205667,0.10422069216610558,1.6022819293551664,-0.9314105783973411,0.22077530738657322,-1.443459728639077,-0.3491902515070623
-0.48333388360931384,2.4479804030262704,-0.4250464755814895,0.9162224816310891,-1.580486870983719,-0.31743409327742544,-0.34751862453426713,-0.6925741505922233
-0.6668901450406899,2.5835524384413158,-0.2800848805084091,0.2536556275927252,-1.171069899468998,-1.0497743764475769,0.9057355081789736,-0.4856966267165832
-0.20886039815256788,1.4253879450293183,-0.4397410290281744,-0.8793242411941535,-0.2884126940105029,-1.5682388331303503,1.3940636111675462,0.066253179124721
0.19692090770956228,0.712260248283635,-0.44632559487871193,-1.8814162621297927,0.005160122410173162,-1.109893607201788,1.5002275090736257,0.4825390666776701
0.5966706758454973,-0.2117961129103976,-0.04414657620947159,-1.9488334074466815,0.5217927954982446,0.2494101704762405,1.114611495374752,0.6241771402110082
1.281143561673248,-1.1883668482517473,-0.1587083875983681,-1.6782520802824734,0.821051674595126,1.397797867065126,0.09106309927377568,0.5097864258284952
1.5562803742130955,-1.4571144528769227,-0.38945867439642456,-0.9141367667738445,0.4719833926332175,1.8353163389238762,-0.9429315012410592,0.012495242835202683
1.2762946900241077,-1.6814790849512689,-0.5058015341595542,0.573758256477812,0.29793323065640703,1.6275495843277235,-1.409995680291922,-0.5661887068851472
0.5644445688846285,-1.5142198514396605,-0.6626498345570276,1.2276941269038917,-0.12867260788131468,0.6517377138758192,-1.2515313264671286,-0.9575765014034728
-0.45414821080458895,-0.6962454244476245,-0.7859488447281433,1.380503583631358,-0.6552084654901802,-0.38665602359236373,-0.4062438753655601,-0.5300166998885437
-1.4902770461016535,0.18734437389969114,-0.8217252631124565,1.312111945835554,-0.43974027802969906,-1.0207113709896638,0.906993613836118,0.2939127350887116
-2.202446119182416,0.8744627812705841,-0.24913922581539139,0.49919736270602466,-0.01230069706622586,-1.6388175801645681,1.7811555424299879,0.7999257964783587
-2.125305184528292,0.9461478543080206,0.82489288505229,-0.3084115288757013,-0.1762001397489626,-1.6937219793146145,1.6132868491880286,0.7280120598964454
-1.5679825179793885,0.8915801115211891,1.2857202211795684,-1.2299422295588496,-0.32181502750988156,-0.44649019145387037,0.7746340894755075,0.261771277033622
-0.7862372741964718,1.1596012702970468,1.0491176417835644,-1.9068672131079718,-0.13499991170584572,1.004069723732804,0.0115806986109883,0.35845089534302943
-0.160035176606418,0.6641868377747535,0.9167424191211393,-1.7992397306661447,-0.07705165409413875,1.5810499678180776,-0.5612032998687924,0.1589833672402731
0.683050395735117,-0.3172090335610966,0.35987842163235145,-0.9929029335417949,-0.1898984280564792,1.73711775769865,-1.2456404918802004,-0.8713360768814103
1.7441449206680089,-0.28993570409639163,-0.6599268011906678,-0.0092060016017836,-0.6376480905818703,1.3164568063013489,-1.5504748480530341,-1.3496034280430216
2.058977051390799,-0.03440121155084468,-1.430873082405874,0.5190178014472406,-0.14433136174314645,-0.13241494431464423,-0.6637595013302913,-0.6531362299819581
1.701975576181397,-0.17771221930462733,-2.0243376258863806,1.0889450813744361,1.1863453516634879,-1.393762154857051,0.6612555824599444,0.22524663961624286
1.0281835596057562,-0.11655175412334232,-2.1673051617253214,1.1214289439183318,1.3839238921968924,-1.7166498541802573,1.0881675395523438,0.7352114771534743
-0.06677035139029132,-0.15548685822165118,-1.1366329528428567,0.635888351131399,0.5882094879899735,-1.7272718895940489,0.8687735599751275,0.9704520757264807
-0.8402543481930759,0.004289053127514197,0.4683568348968475,0.1329126494645239,0.04183292865986994,-1.1174521259441161,0.9593874345410252,0.46030168268325905
-0.9192799998646731,0.0609702700659651,0.9192306401399937,-0.7045558914896514,0.05338365934711374,0.34088435480593754,0.4476408919424642,-0.27641637920607987
-0.992290823829442,-0.5935500573411412,0.9635795961210005,-1.4432076275167105,-0.3693892685901369,1.654701690424736,-0.8118462340076458,-0.7951667545291059
-1.1731545421208318,-1.0345957446172573,1.668102045711026,-1.2668999490545094,-0.8759821292024491,1.9694328959974232,-1.1717063604639535,-0.8844328211100759
-0.7983588593147087,-0.5191670085574189,1.4105545988135144,-0.5116073124322135,-0.4626404942731954,1.393004051640389,-0.6543346730487803,-0.5353614792894716
-0.3072145193004679,-0.03723196042898698,0.3137766066229981,-0.25127187086987884,0.09231073219815293,0.35507995217570754,-0.24606633279672865,-0.10498532399637744
0.04672495986709128,0.031725565442284526,-0.4549880134398461,0.18485395109321348,0.32138897086047036,-0.8015961301566523,0.07628077942263249,0.6064578629866901
0.43307844941308055,0.4507289219185178,-1.6600793380862127,0.729717926838835,0.813175085686806,-1.647823731686896,0.6388240725014874,1.33239441911805
0.24226031604919937,1.2188250986663092,-2.544700288673343,0.695663607624416,1.2655794910690938,-1.9396276770096357,0.9166199537595098,1.1947469477620634
-0.35301186647232374,1.8310269154030265,-1.8629342184171924,0.38035324366463885,0.8617854676774982,-0.9333232128328238,0.42400655143090354,0.23936506520677656
-0.7645429703024121,1.7280330374356456,-0.6647694859305673,-0.006628887799495738,-0.08405860185363093,0.48128468485092807,-0.41088034247273403,-0.8811001469106104
-0.6553484786668138,0.6516123388284393,-0.018584304903442754,-0.1999948818214153,-1.1326825847070858,1.0763463609671398,-0.7343725102285948,-1.4815805449529378
0.13336563296131476,-0.5182102929781018,0.6203583381235888,0.12816017486663434,-2.090194389672673,1.5972627371233408,-0.6585418884809621,-1.149990174716735
0.8062103634267602,-0.8043768680888427,1.62335247805131,0.36878607109809397,-2.027967297501401,1.8577633251981152,-0.6718797021188292,-0.21590483652215117
0.8338849946392691,-1.2589983434427923,1.921081895708782,0.17821546232122437,-1.0813397190789267,0.7967937685671569,-0.2517711770604085,0.4927516059014587
0.7718666823685935,-2.063347504483419,1.2865134779428258,-0.0851257936105271,-0.0735524822328439,-0.6153624001525292,0.7041022843999961,1.2014155666847681
1.0374252522404894,-1.902970340824713,0.47736001543167766,-0.23651100304714182,1.1123403267632967,-1.3268708877876283,0.8755376099638917,1.6975791668856115
0.8713170161932209,-0.828922266445746,-0.18403925441749525,-0.32622283551613845,1.8718609321174047,-1.6599364896136202,0.3466526288091616,0.8212527925894609
0.14650411632153945,0.3979296002512324,-0.6022779046720372,-0.6160003611461169,1.8938613363379728,-1.1537316539959475,0.10764497809863487,-0.9143673331381824
