ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
-0.23477901764912767,-1.10084546124226,-1.3110664102689598,-1.5716292263687146,-2.841083629628274,-1.7031450310403782,-2.179743380270635,-1.5904216119896186
-1.3368179938931384,-2.0441824210318265,-2.05878726845086,-1.8418684953249906,-2.1454309809333707,-0.8924815937623014,-0.7945442175872677,-0.6226758948597442
-0.8875908686971395,-1.8709111315341649,-2.4026314224017993,-1.2316337503378012,-0.8493213654494166,-1.5657904409390864,0.20361761663911276,0.5954880679281483
-0.7468642186015964,-0.709404475812476,-1.3697064151334493,-1.213197052436965,-0.966261260144669,0.23530676797087824,0.1639051234130705,1.6500170558096552
-1.0362431119714817,-0.9962502757297049,-1.987958391082575,-0.8993667698782734,-0.19996123418967693,0.5700027889407018,0.21375188997839578,1.8503772769861218
-1.0029382801960909,-0.8845202030916002,-0.4936682922129595,-0.2599627504450318,1.1591558732025975,0.5884128459026927,1.4694074172469758,2.5258142178737177
-0.1304318637980053,-0.8209955067875431,0.08197070069480827,-0.7171746379564502,0.9666558420958778,1.0145145668560578,1.995543632911615,2.285318890915456
-0.8729909792482806,-0.25652061893394273,0.6666342716372495,1.0032766165395166,0.9873974887813441,1.0466208450247545,1.6889792037590008,1.9702533084281382
-0.2911134746149975,0.16064585040702883,0.12898082270386133,1.0517540110934411,2.403222368471153,1.6314430942200224,1.242745047536175,0.8509696511302611
-0.44462970333980506,-0.14374820109026631,1.1688972938719933,1.8844120016414223,1.1251798113456914,1.5904487644297012,1.991066470081217,0.49635146837728955
-0.0031247127734655433,0.9439207703740562,0.6819173677344097,1.5978927477687848,2.1049014112444002,0.5539816829236383,1.445786257786618,0.10091826938718565
1.0104348615728211,1.6880512140317703,1.5332031203633714,1.925012818282279,1.66722340364722,0.50915357175153,0.05574698440667508,0.5234645620386457
0.8186367594174775,0.013413972903990712,0.4521486494753285,1.2696129432893297,0.9703203241467834,-0.3433510999379712,-0.7397136420572595,-1.4708024862069313
0.39430629957078644,0.9696449474051988,1.4372188196084275,0.5416737345925988,0.6991039971824236,0.14117055389147395,-0.7374925165002971,-2.2963501236560053
-0.5511994926910941,0.2774947850753995,0.7428718740206552,0.9149358105522561,0.8751912711484843,-0.5423004741748555,-1.0964128899453318,-1.9876578607477413
-0.2436769678969145,1.0997840810679544,0.3380313652644308,-0.08151483188137043,-0.7018072493223889,-1.4907779189563115,-1.700583270836943,-2.093848733929572
-0.24181109659529346,-0.2035452887919429,1.1960442486371219,0.20936641834081657,-1.4915815587089307,-1.7295282850886444,-1.370241564259862,-1.8587802757544754
-0.7358120460561468,0.774360155974734,0.18692716092839995,-0.26319416006608065,-0.4150392175973614,-1.7244185140520492,-2.325998022742221,-0.5593816383061002
-0.12585109985971732,0.6551574697380684,-0.5024627245754255,-0.35945191952976363,-1.776931419731588,-1.9038129039794098,-1.0232574087607444,-1.19350802056745
-0.7141992427869196,-0.37798351154675186,0.06959970157262624,-0.9402756208859522,-1.4143009793048293,-1.4137577976944142,-0.41397308624271656,0.3351619212013268
-0.8711790058434857,0.3839790552949006,0.010155332206677026,-1.4298791904485755,-1.6309228215145777,-1.6566459966539262,-0.3114442994029357,0.43801636260374366
0.4383995286730612,-0.152245344552655,-0.441432718580186,-0.5434375029383709,-0.9266736476595484,-0.9217492876272164,0.3299440898629372,1.8432957147236588
-1.5000147621004292,-0.23501507744510738,1.0609871827701651,-1.023174474187674,-0.8809319004386322,-0.6275656486963653,0.5628477899429285,1.2748436221804755
-0.4750285075702314,0.022289392861190867,-0.6392545283289193,-0.7631271211643179,-1.340393604492636,0.7481505905843276,1.478905136088021,1.8253511697565843
0.05395487013604817,-0.14191660339432494,-0.30879243271983864,-0.2860374244101382,-0.8332900154542466,1.7149481766181838,2.9107006166930596,2.455918438530416
0.48228740147346927,-0.055693557358034995,-0.6861922555672191,0.40682024132304095,-0.1731777509770262,1.3849949262086585,1.8809573549552865,1.0480016651452084
1.3390685595689726,0.6843761015527747,-1.0426371513213193,-0.6316072670167736,0.5354122769445693,1.3022903436800117,1.953108492586064,-0.0447370463163681
-0.2048457909731245,0.3224606472833958,0.1742387505251406,0.21506512403782754,0.6144089737620141,1.4380855477484755,1.4699864032593069,-1.2706838507442952
1.010587745463937,0.041478069765524095,0.17051908657863313,-0.8378738099019738,1.4250201480730258,1.0052568466186447,0.17484915239932486,-0.5108120277720682
1.6620826001014324,0.7684660928071152,-0.7010376809590115,-0.3154277308362947,1.4075496823093292,1.7195034945077077,0.595489420092751,-0.291270832577438
1.045653450310336,0.7205973953118253,0.5388145086004663,-0.18889655579482922,0.9563067053530633,0.6944769173893547,-0.7613990744408136,-2.022254322132452
2.252413007390077,-0.31585628557595424,0.0709171634010036,-0.12933118087606738,-0.2416514748095865,0.2205825310922839,-0.6801909214803337,-1.9176037758952105
1.132680247976357,-0.3495981186157632,0.012828931814864442,0.48263258747440796,0.5660345803505376,-0.38399103492585906,-1.6472229209879854,-1.705720285787098
0.632654924577243,-0.042870035322685886,-0.9602723423440953,0.9363229688036591,-0.556998831889098,-0.03871334891407452,-2.333026631642489,-1.4885109754864674
0.11638881208701035,-0.6173653511307519,-0.03891118539624622,-0.74009768947031,-0.2925056237693461,-1.03097072055193,-1.7772582508578032,-1.3480754307189677
0.17649233762939465,-0.005714602780394706,-0.3461486617964442,-0.2569056580194318,0.4489258388500962,-1.0429800739016943,-1.1529768256131965,-0.14566800596878304
-0.4328368098082188,-1.8882672039040642,-0.8104550299747921,0.23734710774979573,-0.4552702292297954,-0.8409889410176692,-0.7010010416377408,1.099668658033662
-1.144509472843985,-1.3920460667241537,0.11220600111876666,0.06272359677857894,-0.8159252745112977,-0.6025090257628605,-0.38596832619798915,0.5783800454148904
-1.0086406885572525,-1.7127139429636122,0.5703490670399555,-0.010777010919541856,-0.49960220546483836,-1.6241067681127697,-0.6485729228912348,1.7192784429963996
-1.3798153804658924,-1.208309167577827,-0.5849647752428837,0.08818058056700231,0.45088077176757635,-0.6979620320329625,0.7854960736114882,2.0776671552838977
-1.3194378618842053,-1.3475979619250669,0.1703326376534986,-0.09454856126572031,0.09963382007013694,-0.8701869401344389,0.6204559472327427,2.446529517286451
-0.9750161173591625,-1.565610993425404,-0.509253396717103,1.4280747305949695,-1.2833198620845179,-0.00954397469125963,1.262186000903271,2.3276194053764376
-2.6223999398254008,-1.1999019712940866,0.2636618336223983,-0.2566674345057494,0.46573192275314457,-0.03239699122155576,0.5928935060662409,1.3559135119491967
-1.7060928873726808,-0.1625508431009799,0.35270528836446663,0.5510124491299433,-0.4003461168115078,0.44681566545357854,0.9275731246981479,0.19243370708201013
-1.441700778465552,1.0007040987276972,0.05448359201496478,0.5124037711866706,-0.2744429614299024,-0.3503508683442703,1.02513530605769,0.20714220337879724
-2.053732148438167,0.37176421175709823,1.0921517629137916,1.179462039019366,0.3975066865169622,0.6989893882172973,1.21263614512281,-1.2006379493239672
-1.1586542887103026,-0.30355219356590324,1.1561137614089885,0.8535305140882021,0.44654547172728987,-0.09521111257781312,0.7917646758353784,-1.8207775029499083
-1.3497217618602837,1.275636305507861,1.6557196861863768,-0.15996769548717016,-0.7505368050657796,0.49668675332793366,-0.4350095899353346,-1.655142750411274
-1.1063524393649722,1.7061048186826138,0.7465483774165034,0.2002473058959744,0.2545240808398337,0.6868748739695647,-1.4701297140400644,-1.4142189498186635
1.4224206903928736,1.7315155161794116,0.6994891946797395,-0.6565106863726478,-0.47325925705204885,0.23785288441711638,-0.9444101034559754,-2.0189079226122653
0.9975074749898394,1.4590841580319631,1.305741388078236,-1.0426193649935782,0.2746791688313451,0.6211517134893855,-1.6820963646127804,-1.4393389271952484
0.4344079840749412,2.1664377364794607,0.3229649445147584,-0.7044945041279266,-0.8403636009279467,-0.48240964054764524,-1.3704443636752905,-0.6938259958942296
1.1112884118185835,1.1319817328390553,-0.46875769243904253,-1.5952864413544838,-0.10660938201382267,-0.49385368489087045,-1.0958954685981368,0.8950420982694185
1.7861670640324079,1.6787057534637433,-0.5850156083738273,-0.3837737313021077,-0.026546604484196955,-0.5588533944458002,-1.3302170535050393,0.003866451564779383
2.3318153911461312,0.9859559802927321,-0.035051942515573975,-0.5904282103609387,0.2234935826532651,-0.7532183419674167,0.10749028538479377,0.6073124240056494
3.1548383198862098,1.2117497430461506,-1.6826733006008863,-1.193307603806692,0.6790530902701125,0.4421099858611629,-0.9077362193528761,2.433070553071714
1.889633110290836,0.5968185419278251,-1.2088757019223018,-0.6895576527621321,0.07369199665872878,-0.8824856980352529,0.5015379505175277,2.242056901160608
1.5543681190344774,-0.19892608251619193,-2.01812523277682,-0.15671721075384296,-0.09468079548885705,-0.6795909422758674,0.3459906837184401,1.2789183440949956
1.7029618470553982,-0.8641736537420694,-2.014423101231432,0.22157233931299092,0.38257875677468234,-0.8382032209401167,0.3628053840023494,1.2761482404121858
1.461505034176723,-1.3814091670675201,-1.4057407645989748,0.7782439591586213,0.6824449804654273,-0.3127435855597519,1.5156330177951713,1.311036893489557
1.3994489443829528,-1.2476711940907939,-0.7475945846111568,1.1474570973417904,0.06103226186819932,0.48831404047789334,0.9464956622100971,0.20164580262362208
1.4815077340741114,-2.686215462524749,-1.1260572314119242,1.194452037002936,0.3286617602614704,0.712397994840876,0.3360721336103758,0.6167733340045114
-0.46416433771429666,-2.749209733333183,-1.168962738286253,1.7721891035538218,0.8454886391281734,1.7818261560216793,1.5482436845890994,-0.6901704532460531
-0.4501844566839734,-1.576026330210866,0.2658854250117707,1.8292249139786665,-0.07033190038489887,-0.10551659004592798,0.16608055388764364,-1.5193342639280165
-0.6972605489815286,-2.307048652860251,0.7369225412075656,1.6872337695984412,0.7485921332665645,0.5369183506429038,0.360919250285987,-1.8054881923091062
-1.1702765975638663,-1.492959441398993,0.7659329715383313,0.9734592202040289,0.09083260510344887,-0.09080149801133344,0.16333235057205658,-1.2069003525713358
-1.139512943435641,-1.654140602474977,2.26211341490966,1.5040777815039137,-0.3590605679590243,0.029193057420019514,-0.40071546039569705,-1.8622083551153432
-1.1793903740388212,0.22191283955073815,1.9772765312526257,0.6508542492639641,-0.004910077654237122,0.27725368231902126,-1.3078239130663805,-1.5816707763977191
-2.770935110219826,-0.6964800876611447,1.2090133185363259,0.7329900151625697,-1.1420697083233393,0.4275284647252624,-0.39142337053722454,-0.6098420236915236
-0.20439554373337188,-0.004776817038728398,2.002331002743752,0.07772513268131526,-0.17423495567605862,-0.3644842069179191,-2.096196494717659,-0.2691768364978397
-0.5133313210691259,0.6940659228010042,1.3429494735329848,-0.43927511490079646,-0.5664299478491286,-0.8365926236885805,-0.3028118431554513,0.23299762379080013
-0.5835329283124238,0.8616358645656487,2.037680149875778,-1.6732089855497125,-1.6581348129717997,-0.4126287258818021,-0.913531915135784,-0.10163801327572974
0.21971436592665172,1.7516560629380957,1.972559401181109,-0.9290021281759807,-0.4097231958551023,-0.6701814355802438,-0.2873402178058212,1.631843493134394
-1.1482798868549196,1.246215330604345,-0.36664792731633267,-1.8961610033484764,-0.6149281503302351,0.1320843750781333,0.10835454057463528,2.1418686617112526
-0.5808697314460955,1.97729869729541,-0.5800667993375803,-1.7475670434874615,0.004095710915175826,0.6476221806170539,0.6563878622795978,1.6863808210520825
0.0631506530576257,1.3516646725116561,-0.8274409929132611,-2.286982444624096,-0.48475627811560995,0.06743690663860182,0.8399186993790513,1.828377174237525
1.301872677767912,1.214364188192696,-1.6313601271298985,-1.768431956369386,0.9865746547893723,-0.29167346546955414,1.5555386638110447,1.3003966155034972
-0.727755665450318,0.8019668278087957,-1.095329384341546,-0.6597131302801214,1.4465465817289784,-0.6470519546919071,0.48172354696602043,0.21634011580647328
-0.15082426580699165,1.116816749536269,-1.3952522151050404,-0.9870230926600381,0.7255904343499838,-0.18897713014432574,0.5465931456813016,0.3036317164356149
-0.11171835860159396,0.2977636178317298,-0.9860304260862058,-0.44427475121334015,1.7393469385107834,-0.343368086254019,0.7464868243987776,-1.2378413379304418
0.44675350227581023,0.5607151697863751,-2.1635881329454243,0.2035112972698167,0.6227394918843313,-0.5541017235732026,0.448177335273509,-1.1973263151777769
0.7608037592339194,-0.14624088167988353,-1.8876131868216042,1.2327763754547043,0.9915365637486103,0.005412922059337522,0.43670403807384106,-1.5946511495455866
-0.9657325214701946,-1.0784903261668468,-1.1861508088143191,0.9860690333842792,0.1483649835006272,0.046894472817891886,0.16491933994795124,-1.8966579235104288
-0.9626620062957272,-1.2071690044118315,-0.5773397845980914,1.1204960051472708,0.15077045962306473,-0.7808545181358189,0.021616360357912867,-1.0243789527697906
-0.18902017758704828,-0.3145896541635313,-1.013617541592255,2.188205537000799,-0.7930928502034439,-1.2517550952678684,-0.6756004136761722,-2.122407471107447
0.04051611229340468,-0.310213343502363,-0.6657565206672327,1.0370352554692088,-0.363838918032047,-0.2915237595148753,-1.2230221311970828,-1.0451772718877994
-0.3734029801867763,-0.4546227056291755,0.18746080703353404,1.568758183542915,-0.7969249925006037,-1.2370784548227474,-1.2038077553396578,-0.7996625301050362
0.12868196990492006,-1.1688062806208046,1.5411198546270246,1.5409789999530785,-0.12527273447081,0.08158649013411945,-1.4082567583730863,0.5427015568317675
-0.09391424692961159,-0.6244038038232592,1.2346291071242144,0.674569380342149,-1.617002327282233,0.9079967847382768,-0.4641813561288656,0.547272381354737
0.5854418349109998,-0.003540794694372018,0.26303703867931016,0.3855204297873821,-0.8867796544672933,1.4777645618435433,-1.292623160862112,1.6671443252822973
-0.14569559950131084,-0.5332870976458104,0.9201216123985438,-0.5018395444502266,-1.7664016243856973,-0.006401511457644782,0.33897421022628327,1.5277339298883383
0.8302943522110549,-0.28532757508427176,1.310468723235892,-0.8618517605148532,-0.32585234471304647,0.931358121547615,0.4308605982043767,2.5960452555103473
0.8862075257971014,0.13449542588080707,1.2323693818733081,-2.1495468352028646,-1.0165953391177975,0.646391409434295,0.5436981414645277,1.0246110896224265
0.4479838567341714,0.3891617658163917,0.9253978474947118,-1.6685371817635386,-0.8319864211871661,0.5637498604473755,-0.3839816973508836,1.399141916356871
1.0336263057735882,0.7219085686647156,1.0915217964183408,-2.8945328075985888,0.5877270982595298,1.2266115610669424,0.6826818720437726,0.2764612780309028
1.208372768959763,0.027672673675459405,1.4354768763691728,-2.121541079822756,0.9856841670010161,0.841617193461432,-0.5278797217164791,-0.423410258520195
1.4563975488585814,0.08169483810558267,0.18991785843969167,-1.2380901651109473,0.8611872105407994,1.1895691703140903,0.46347032922521136,-0.7661684073952286
1.8768942660782217,-0.5311845683353124,-0.35837667321569855,-1.3730281921381728,1.152697031463814,0.6324773722312355,0.19096376098214402,-1.0966062585124599
1.6087781550661349,-0.08679761302748504,-0.7647370952149067,-1.5723345225603125,1.0439275834209853,-0.7927987111164471,0.6663722916542298,-1.9379697082991048
0.017001526416303925,-0.5901226436214491,0.395378500519731,-0.4127152910584583,2.5581178576902244,-0.5338986162341334,-0.42116444380994655,-1.729071730888115
-0.001500627930303297,-0.05709330066779822,-0.7640245594457195,-0.5161923248698317,1.101530160647109,-1.6428019354493877,-0.02069484900135368,-1.6865473575444523
-0.45274367643501134,-0.03770556658028695,-0.43382070106968745,0.6073212145087555,1.8695250661819292,-0.6039617640195223,-0.2959460206674539,-1.3215252250024547
-0.023798520314680216,0.04923347799344391,-1.2546550187229624,1.0278738839690438,0.768382032749196,-1.0470859456300248,-0.6888305559770743,0.5576753341948831
-1.2382267831010796,-0.37973550355727825,0.1201958385042654,1.3884330225348565,0.5485461401668213,-1.4740660976194675,0.01737044155920084,0.8845817485244398
-0.23222558591766695,-0.15287851245066875,-0.5418358540297009,1.9929166920124437,-0.46910091812163596,-1.2529620091114966,-1.3234247890958002,0.8323007016000197
-1.9615209638924624,-0.2606812759428809,0.14667947091489708,2.5726972327152198,-0.46646484480967054,0.5084303799994108,-0.1079700272354573,0.4662379459127908
-1.686890707506062,0.7594325042733434,0.45931324273369023,1.6037092360020677,-1.757061766425879,0.16328788814289577,-0.6473819795905499,1.4659728679937851
-2.7524439130976375,0.34355552962431607,0.32978229636453105,1.0941836762282573,-2.4287116222464893,0.4104310620247589,0.27713361867922326,2.0863683575100738
-1.7171253573210135,0.8741851493788481,0.5645042143272545,1.3933200315740568,-1.40653715604146,1.2370865153526314,-0.3286033949731838,0.9439111364121625
-1.6646923143827408,1.6734162296686788,-0.2975189590108617,1.1111121475913561,-3.0833353690440206,1.2258976120756284,0.22313006855912637,2.040520468883262
-2.030613223431978,0.8568141761617869,0.5708014571474459,-0.35305467603933505,-1.7356071343388246,1.3783471765217612,-0.7391999119140147,0.7092953982751369
-0.7446400152400491,1.6008615508598907,-0.2672870984750154,-0.8282903782519617,-1.8016312837936157,1.2792541412641067,0.2880461817026022,0.47979573920092855
-0.4534116506217761,1.7293164276906938,-0.11548859822398633,-0.3487706519452901,-1.7596749273129535,1.0238384279546866,1.2319094100595285,-0.013927508201683314
-0.3471844096935537,1.5716757218215176,0.17284586468706525,-1.1021059263117556,0.48504587384015707,0.6501055867211458,0.445074214054584,-0.6475356109605072
-0.07316703354455101,0.9032798271014304,-0.7101299994106934,-0.8937604485139141,1.3698294585195634,0.7807388378006188,-0.3420686973456046,-1.057602854686061
0.0673755429406051,0.35933683069235556,-0.24273438202562264,-0.7023957605135318,0.8147652045597922,-0.41412497326125375,0.5173527333456273,-0.7720499695155963
1.1351972624105846,0.7441627929418141,-0.16366873142982147,-0.930140057219141,1.9147848705071242,-0.8106533626419165,0.5343815129101415,-1.0347886704388676
2.583715023220306,-0.9821937338564597,0.2835077692306678,-0.3808544350327069,2.1598753137500966,-0.15292745017444387,-0.10592733561030514,-1.6246263033266672
2.0191140620108055,-1.4738134715421296,-0.2555159546478601,-0.6225530316815162,2.2076199618729953,-1.003375206906536,0.657903740582066,-0.618490733456907
1.8785801547755039,-1.4753752564365181,-0.35562036685817416,-0.6515777871963727,1.8497578274038093,-1.7107627759534048,-0.5974933906202053,-0.4947427508132472
1.490617041346842,-1.7789405441828712,0.1457226059016937,-1.1542639776064016,1.149816056038287,-1.6044845994969965,0.7894310296475512,0.8330697567885519
1.1353982762670554,-1.1608214581391203,0.7984745371881119,0.9714654234289094,0.03999408627055345,-1.21401306692134,-0.11503311416128473,0.12979241546249398
1.635438030615847,-1.487057229624228,0.9949753995414684,0.3509536748699193,-0.5046483554593318,-1.15216656369174,0.6302937027532578,0.9455685069802949
1.1931715471954616,-1.7008398774850282,1.2165229661741512,1.2569475811787303,-0.41786899512636155,-2.332495036989691,-0.1822230418069734,0.968970489090303
0.5299449867255941,-1.0665625443744546,0.4560878839617664,0.5688487508186363,-0.21246295707422785,-0.056649334962389775,-0.13958262139640848,1.56537619041399
0.2719641832149952,-1.3804589234948683,0.9298615854709138,0.6302846507753581,-1.367310835216372,0.7479585558523403,0.5565972602743062,1.0426622805104615
-0.8939904441882462,-0.9882704414711445,1.3133070908749458,0.7544995014951777,-1.752049222911899,1.1280061540928585,-0.6636866559743333,0.23673664968294994
-0.9236253742108986,-0.6878298977854318,1.8996100191568248,0.22455721035231563,-2.4487390871778456,0.5525859764694898,0.4246867573440156,0.4746609220834157
-0.7775165061359264,0.2924452429167298,0.2904286349456249,1.2440755424567844,-2.4337149073376714,1.26367838932011,-1.156533474958266,-0.12714596604199493
-1.1982384597612543,0.8744283597379343,0.5762228602958095,0.37505439548938313,-1.704365740915734,0.7709738253097062,-0.41471829283453054,-0.6088161172173385
-0.31618667794496946,0.7943651654252899,-0.6861155347008548,0.10730115664765029,-1.530940801445329,1.601361312808808,-0.7832929868642264,0.14455184095329765
-1.1675261243793043,2.0238002211668427,-0.7389329803248734,0.051250464998559224,-1.7652938447374606,1.7877939448769509,-0.221363225247778,-1.6559974811532148
0.13930225101356175,1.1089957117667226,-1.0664162571752085,-0.207957788337688,0.18515537997929077,1.099107272841683,0.0024703036691661184,-1.8083613417182933
-0.2296885493882711,2.7275684687615254,-0.4696045246702921,-0.4653949003975032,0.5073818228811952,1.0493233002101738,0.11310669769241394,-0.6145206746940401
-1.2667265914120516,3.1076150139482035,-1.6135250551738372,-0.21192086885171874,0.9261242068040506,0.711999613823296,-0.30959685806784254,-0.29216365802501976
-0.5824310320410355,1.8660979176981627,-2.5528954317003953,0.19185626257958138,0.6545836405648988,-0.6766816471329083,0.31605248209945125,-1.2973410562475103
-0.5002838671371683,1.9423938361828883,-2.099185231124357,-1.0301407978175596,1.3906916539249385,-1.4374545557353655,-0.33624603013201626,-0.3770765247506967
0.12405943985308587,1.2195011197606855,-2.4325275893185294,-0.17242271549882557,1.9146846391396126,-1.2846679344513068,-0.19797240232069002,0.5896741655398265
-0.21238358332017326,1.6164608634246151,-0.7779479497969232,-0.040224026481039114,1.9781371216042924,-1.929058161241993,0.2779568363950866,1.659113214820105
0.3683025599299734,0.8134219032789072,-0.3393554131084347,-0.5881415819875175,0.36866462611483697,-2.855664243373951,0.9543751787617439,0.8552115076673364
0.17545945863881487,0.3411776782536001,-0.2105044346393151,0.32177246484307176,1.0053307423010007,-1.6587877607418455,-0.45738701306413354,1.0310476291998822
0.34654852373670464,-0.8388044319834927,-0.03213324088465132,-0.5152195226456371,1.5290460778562196,-1.083845889437884,1.0548625278577326,1.7614808946267975
-0.010331525823007642,-1.9696802494670158,0.7553768998808676,0.0738535462782647,0.9318773040339432,-0.8954930905284506,-0.024996924748454608,0.5588075341326446
0.3991958234710328,-2.327123446429674,1.2902802486897944,0.4206339005661237,-0.2428683235834562,0.6072663822255351,-0.20700782483006053,1.4553591796945522
-1.0925278635404458,-1.819271540298412,1.343787839400138,-0.2699504258367229,-0.9537378222251981,1.7002220877412366,0.4921780857499827,0.035228573879236585
-0.3288116417357837,-0.9811928883095691,1.379827382133406,-0.8161627850195488,-1.1736785050925036,1.8245967310745028,-0.7134260159928182,-0.4404656493812109
0.07753349277573196,-0.8668919314938043,1.7239689620087972,-1.0012599397696003,-1.686398581947831,1.559029777073361,-1.263788437590065,-0.10380207157606852
-0.808854830469336,-0.9967828311578163,1.4364111897452883,-1.1224547764602406,-1.3600744457332896,1.9973800607541583,-0.690768566444423,-0.7385317515896712
-0.09835578322761183,-1.3433428181747202,1.799987237180518,-1.1339855504409586,-0.6496004822047555,3.0725444599204277,-0.942589368661293,-0.9026745299597138
-0.3022573618709441,-1.4259934525544433,2.0691937459864906,-0.3127291085184813,-2.193847620492657,1.8214695174217754,-1.2832565135083014,-1.1339802719940426
-0.0972340507815006,-0.7473754940478111,0.4866808906890685,-0.8951602631364282,-0.9814544942989191,1.067426817518108,-0.7334680638296049,-1.249729884848421
-0.2926348814099875,-0.31839639146040205,0.9438644576683979,0.350445440677571,-0.8543845537957941,1.5100735581132994,-0.4405120036153345,-1.456230261495385
-0.5951671311482541,-0.3710051826124038,0.5785420298416685,-0.08249080990434551,-0.23902721803639754,0.6847106741261186,-0.1744873223815545,-0.25620985866914725
0.7267446910525276,-0.0033750741032301246,-1.1132716814954395,0.5789216019845511,1.7838108809255315,0.0519256233903202,-0.4964550521282318,0.498505188315633
0.14267558410806847,-0.19334043098474296,-1.3628034850227588,0.6895183594304446,-0.1073477447949912,-1.0084291987835703,-0.05239406619218351,0.3682076209238269
0.1893136513721998,1.1086497957459174,-1.8378290397327184,1.6632643661183515,1.1332353799017407,-1.0930948642413054,0.2872743311674321,0.5921560749355684
1.4244642874444526,1.740136436662894,-1.5923533434557011,0.7771744028907922,1.3463833776003522,-2.40435132491921,0.5118355183797376,1.5798290016536571
2.0944390456567383,0.808203052535977,-1.6352953191343635,1.102822632306374,0.9047247045390517,-1.9466273982655649,0.723354910927169,0.9104589520416875
0.6290829476879053,0.521000797306181,-0.9843940786164186,1.3941588344284332,0.18018108622252438,-1.5802759919467322,1.775461363875508,0.9133847897500189
1.8798146172038575,0.656770393205948,-1.3327487822314197,1.1681135129868607,0.9878978120774062,-1.7578222170759563,0.8894324024937145,0.5770130969794754
1.3942192259447956,0.5590239011898144,-1.9260733164211268,1.242278308713215,-0.09097824617797512,-1.311684813092161,1.3759839792128967,0.3536099598555164
1.5318412871540001,1.2486863164255515,-0.0807833759019414,0.08238127833117248,0.5251873935497681,-1.2817655670743644,-0.5271792290937002,1.0431408690127912
0.4765936311171307,0.5273428821288721,-0.21628961891622145,0.5260102042382945,-0.02666782007080669,0.7724485246270675,-0.6963085952546978,-0.12437191352944091
0.7097363558846781,0.29208953874415633,-0.5918980545552307,-0.7398230097570022,-0.001084002393249489,-0.24573715552026743,-0.6491210328585844,-0.38050938185678496
-0.22064744011392368,0.053433362764008924,1.584002449626803,-0.6436456992838332,-0.24154583913000172,1.5440224775046232,-0.42502280818900845,-1.3502189059050838
0.6470874313556315,-0.545167587437306,0.1197590815684706,-0.7836024754602823,0.039385537835250506,1.2791016129715653,-1.5352540468087528,-0.6982604124674545
0.2256056921815679,-0.18127212043868418,0.32885207679742057,-1.8797076410412856,-0.6786361083155295,1.597778827770882,-1.671115526347717,-0.6510492950215468
-1.4647696762357567,-0.6145851659032807,2.020416691855691,-0.5928809989282348,-0.4319745609949138,1.780307449312939,0.06937318214038002,-0.9180990863931813
-1.0673671634913862,0.6047143130588946,1.1981572794251014,-1.6902536461897724,0.45656846226372294,1.7818301185501102,-1.3903467100392062,-0.5530660097486316
-1.7553008823538385,0.4712676521780718,1.5421508621657285,-1.758426374210668,-0.8838693254188564,1.205478085031262,-0.35878826187257384,-0.14839658153037447
-2.22684344423541,0.13781787081133784,1.403714700903388,-1.784755463075197,-0.1923187362735548,1.050186694515146,-0.6086152822438851,-0.4537924730299029
